EMUL_OIL_L_TEMP_PV_VAL0,STAND_OIL_L_TEMP_PV_REAL_VAL0,GEAR_OIL_L_TEMP_PV_REAL_VAL0,EMUL_OIL_L_PR_VAL0,QUENCH_CW_FLOW_EXIT_VAL0,CAST_WHEEL_RPM_VAL0,BAR_TEMP_VAL0,QUENCH_CW_FLOW_ENTRY_VAL0,GEAR_OIL_L_PR_VAL0,STANDS_OIL_L_PR_VAL0,TUNDISH_TEMP_VAL0,BATH_TEMP_F7_VAL0,BATH_TEMP_F8_VAL0,RM_MOTOR_COOL_WATER__VAL0,ROLL_MILL_AMPS_VAL0,RM_COOL_WATER_FLOW_VAL0,EMULSION_LEVEL_ANALO_VAL0,pctAL
60.27786773,54.95992849,57.93822781,1.774522103,9.15567118,2.021738021,587.6124794,242.5332723,1.930741363,2.014869959,695.5697449,722.3750019,672.2578158,1.152536985,350.0291524,208.5888093,1212.923749,99.7120202
60.28239171,54.96344926,57.96156084,1.77468487,9.155917608,2.021859496,587.6564711,242.5436427,1.930164029,2.014750177,695.4498011,722.3294711,671.6491634,1.152948228,350.0963728,208.57,1212.950918,99.71196906
60.28063122,54.99141772,57.93217759,1.774899186,9.156499048,2.021782394,587.3760798,242.5830011,1.930655665,2.014566526,695.5746913,722.3777987,672.9146621,1.153725441,350.0691166,208.5884448,1212.935596,99.71204136
60.2793722,54.96429182,57.9450072,1.775241982,9.156091134,2.021738812,587.6593624,242.5515289,1.930774003,2.014828105,695.51611,722.3973411,671.8803946,1.15366115,350.003823,208.5897544,1212.875614,99.71225931
60.2848363,54.97600107,57.94778364,1.774998805,9.155338273,2.021787628,587.3830233,242.5568072,1.930034501,2.014552045,695.4091899,722.4611998,671.8630018,1.153464916,350.5905455,208.575217,1212.964282,99.71217709
60.28466527,54.97619326,57.93998695,1.77488909,9.155357211,2.021937812,587.6010929,242.5401092,1.930294925,2.014692992,695.3564263,722.3657522,672.1577713,1.152838601,350.8135219,208.5990399,1212.904426,99.71219468
60.28041786,54.99422919,57.93995836,1.775151441,9.155291994,2.021700934,587.7936971,242.5808323,1.930023483,2.014977395,695.3710023,722.3164273,672.8683125,1.153342082,350.8447654,208.5923362,1212.945702,99.71188031
60.28038331,54.98721608,57.93578084,1.774716199,9.156131346,2.021751034,587.5005269,242.5597962,1.929945732,2.015020165,695.3323814,722.3763467,671.5781154,1.153044326,350.3785122,208.569819,1212.895644,99.71191547
60.28372769,54.95965609,57.93097113,1.774530308,9.156565723,2.021935502,587.4831549,242.5191383,1.929927985,2.015029735,695.3416645,722.395728,672.6317957,1.153313557,350.8308889,208.5939266,1212.884255,99.71236976
60.28031997,54.95531576,57.93404498,1.775186882,9.157171088,2.021853422,587.6595125,242.5507186,1.930339985,2.014640395,695.338874,722.4081897,671.9238287,1.152464166,350.208824,208.581755,1212.940676,99.71197148
60.28001801,54.98031859,57.94688084,1.774753282,9.155769616,2.02178278,587.7496146,242.5279501,1.930060448,2.014765013,695.5693024,722.4849904,671.5954826,1.153505723,350.2670301,208.5868097,1212.888092,99.71202226
60.28222581,54.96879805,57.96052345,1.774720822,9.15696386,2.021719274,587.8145117,242.565421,1.930508756,2.014969091,695.4440994,722.4813003,673.6599087,1.153671279,351.0294606,208.5799975,1212.924744,99.71163481
60.28069011,54.96930989,57.95833143,1.77494614,9.157134121,2.021676673,587.6641206,242.5553169,1.930006086,2.015080283,695.387063,722.3226183,672.0878528,1.152911827,351.0006918,208.5717101,1212.892018,99.712084
60.28118555,54.98434423,57.94634668,1.77447309,9.15646939,2.021931465,587.5892559,242.5292687,1.930140209,2.014587504,695.4550577,722.4303584,673.7317178,1.152534814,349.9602077,208.5749801,1212.960856,99.71190224
60.28525903,54.99403093,57.95567312,1.77454511,9.155552204,2.021753462,587.7548781,242.5306483,1.930283528,2.014683822,695.4532742,722.4601059,672.7426407,1.153777387,350.6904024,208.5896881,1212.885039,99.71218787
60.27744293,54.97723209,57.95244505,1.774499212,9.155383461,2.021868911,587.5871514,242.5581771,1.930630311,2.014623997,695.3513106,722.3658367,672.6166084,1.153485839,350.4970717,208.5805611,1212.876428,99.71219785
60.28518762,54.9906224,57.941342,1.774559799,9.157285491,2.02174175,587.5120111,242.5373965,1.930240147,2.015050078,695.5681962,722.3679606,672.0637456,1.153314213,349.9261639,208.5988747,1212.922963,99.71180665
60.27821718,54.99398873,57.93327229,1.775236864,9.156165012,2.021899644,587.5386924,242.5854392,1.929955248,2.014989968,695.5921727,722.323475,671.3253118,1.153599663,350.2543001,208.590788,1212.893927,99.71177785
60.27883493,54.98387481,57.9479505,1.774892033,9.155929967,2.021925713,587.5173762,242.5419344,1.930601636,2.015019557,695.4614125,722.2676347,673.768727,1.152720422,351.1193555,208.5847721,1212.91186,99.71229827
60.28000541,54.99645584,57.940413,1.775099114,9.156923998,2.021963668,587.4756815,242.5897876,1.93014266,2.014541307,695.4928671,722.5135708,672.6185489,1.153566738,350.5853687,208.5744424,1212.965548,99.71191247
60.28530604,54.99283965,57.95746933,1.774771635,9.15630452,2.021825831,587.6751311,242.5429529,1.930514615,2.014617442,695.5982408,722.2882579,672.7971444,1.15359189,349.9053956,208.5841575,1212.960656,99.71204183
60.28442889,54.9923911,57.94181848,1.774563375,9.155306565,2.021749106,587.7477861,242.541658,1.93062037,2.015026299,695.4417247,722.3111176,673.7515406,1.152529282,350.7808447,208.5831645,1212.93168,99.71203454
60.2772904,54.97275253,57.9440925,1.775179968,9.157210266,2.021935723,587.3469706,242.5764765,1.930160894,2.015055995,695.5502819,722.360537,671.7493093,1.153088513,350.536788,208.5714007,1212.943182,99.71216462
60.27733432,54.99564589,57.95434306,1.774766536,9.156877942,2.021857625,587.7669065,242.5643383,1.929908615,2.015064696,695.4471891,722.2797899,670.9842023,1.152802898,350.6008836,208.598288,1212.937979,99.71199037
60.2781278,54.95685175,57.94348116,1.774818037,9.156679357,2.021659792,587.4308879,242.5886771,1.930759943,2.015081812,695.4521138,722.3736553,672.8705538,1.15302404,350.0609347,208.575295,1212.938935,99.71210971
60.28429226,54.99534626,57.93903545,1.774947479,9.156026845,2.021901397,587.4608603,242.5688066,1.930087227,2.015063067,695.5161133,722.4927353,671.8751535,1.152663648,350.4067429,208.5890918,1212.90186,99.71205232
60.27763411,54.9788704,57.93346014,1.774660778,9.157268973,2.02175764,587.3557218,242.5198476,1.930326922,2.014949344,695.4945011,722.4010791,672.9720373,1.152978989,351.0541014,208.5836072,1212.964512,99.71195087
60.28229217,54.97146711,57.95866753,1.774859265,9.15647522,2.02168327,587.8074066,242.5314396,1.930154273,2.015022343,695.4673029,722.4930498,672.7195472,1.153094627,350.1180067,208.5898543,1212.910242,99.71210201
60.28019778,54.979678,57.96105157,1.775290395,9.156541126,2.021925535,587.5887582,242.5271894,1.930687677,2.014750269,695.458129,722.5062892,672.9763651,1.15310926,350.538012,208.5722659,1212.903286,99.71238748
60.27872584,54.97247396,57.95866063,1.774946368,9.156965556,2.021703501,587.8136336,242.5370774,1.930123858,2.014987436,695.4225869,722.3075975,673.4179713,1.152644347,349.9740181,208.5953919,1212.940197,99.7118242
60.27776416,54.96398517,57.93888367,1.77502376,9.156855078,2.021914156,587.5871918,242.5230667,1.930785247,2.014618918,695.3875865,722.2658247,673.0733206,1.152487334,350.6926153,208.5764266,1212.918632,99.71169519
60.28259673,54.97742524,57.94635272,1.775205409,9.156474534,2.021664744,587.6271505,242.5421522,1.930359979,2.014891214,695.3728831,722.2700004,673.2137756,1.153718449,350.8738885,208.5971946,1212.908452,99.71208905
60.28341958,54.9637592,57.953457,1.775086844,9.155426954,2.021919391,587.6541194,242.524902,1.930140785,2.014735614,695.375375,722.2928934,673.1245571,1.153189366,350.892362,208.5976064,1212.916595,99.71185729
60.28000484,54.98231184,57.95466999,1.774916532,9.156523098,2.021818878,587.5175044,242.5241098,1.930016476,2.015062403,695.391201,722.4743756,673.7180029,1.152821281,349.9392833,208.5761548,1212.918734,99.71200276
60.27758259,54.97079727,57.96019388,1.774857166,9.156672119,2.021783415,587.7764317,242.5438832,1.930350034,2.015116975,695.5743385,722.4591111,672.6517296,1.153174221,351.0274583,208.586741,1212.910257,99.7123643
60.2854519,54.96551465,57.95815153,1.775028032,9.156459284,2.021693939,587.6953794,242.5582116,1.93050377,2.015021838,695.3570764,722.3089271,672.1762908,1.153584305,350.6975053,208.5860458,1212.875461,99.71185344
